<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.06.01	0.97158	0.97693	0.96430	0.96590	76007	0	5
2012.06.04	0.96558	0.96950	0.95978	0.96112	65595	0	5
2012.06.05	0.96111	0.96758	0.95765	0.96456	68142	0	5
2012.06.06	0.96452	0.96525	0.95397	0.95475	76497	0	5
2012.06.07	0.95474	0.95770	0.95137	0.95585	73436	0	5
2012.06.08	0.95585	0.96568	0.95503	0.95944	74512	0	5
2012.06.11	0.94923	0.96340	0.94787	0.96332	70622	0	5
2012.06.12	0.96329	0.96490	0.95843	0.96038	73880	0	5
2012.06.13	0.96036	0.96266	0.95219	0.95565	73594	0	5
2012.06.14	0.95563	0.95734	0.95034	0.95093	71298	0	5
2012.06.15	0.95095	0.95367	0.94794	0.94971	64910	0	5
2012.06.18	0.94277	0.95627	0.94210	0.95478	75174	0	5
2012.06.19	0.95479	0.95542	0.94322	0.94641	71198	0	5
2012.06.20	0.94642	0.95001	0.94242	0.94571	71184	0	5
2012.06.21	0.94570	0.95818	0.94556	0.95697	75064	0	5
2012.06.22	0.95700	0.95914	0.95427	0.95506	63540	0	5
2012.06.25	0.95650	0.96284	0.95627	0.96056	58917	0	5
2012.06.26	0.96057	0.96514	0.95841	0.96133	64317	0	5
2012.06.27	0.96132	0.96495	0.96011	0.96305	59278	0	5
2012.06.28	0.96307	0.96779	0.95904	0.96523	67668	0	5
2012.06.29	0.96524	0.96584	0.94627	0.94822	78974	0	5
2012.07.02	0.94817	0.95583	0.94810	0.95430	63768	0	5
2012.07.03	0.95424	0.95630	0.95123	0.95259	56307	0	5
2012.07.04	0.95261	0.96038	0.95260	0.95871	51128	0	5
2012.07.05	0.95870	0.97139	0.95801	0.96938	65848	0	5
2012.07.06	0.96937	0.97932	0.96847	0.97706	61325	0	5
2012.07.09	0.97898	0.97990	0.97447	0.97517	57010	0	5
2012.07.10	0.97516	0.98143	0.97368	0.98014	58184	0	5
2012.07.11	0.98015	0.98301	0.97667	0.98071	58221	0	5
2012.07.12	0.98069	0.98689	0.98027	0.98413	60854	0	5
2012.07.13	0.98414	0.98722	0.97979	0.98026	55409	0	5
2012.07.16	0.98026	0.98629	0.97723	0.97868	52757	0	5
